image_path,label
data/processed/driver_images_real/other_activities_0141.jpg,other_activities
data/processed/driver_images_real/other_activities_0142.jpg,other_activities
data/processed/driver_images_real/other_activities_0143.jpg,other_activities
data/processed/driver_images_real/other_activities_0144.jpg,other_activities
data/processed/driver_images_real/other_activities_0145.jpg,other_activities
data/processed/driver_images_real/other_activities_0146.jpg,other_activities
data/processed/driver_images_real/other_activities_0147.jpg,other_activities
data/processed/driver_images_real/other_activities_0148.jpg,other_activities
data/processed/driver_images_real/other_activities_0149.jpg,other_activities
data/processed/driver_images_real/other_activities_0150.jpg,other_activities
data/processed/driver_images_real/other_activities_0151.jpg,other_activities
data/processed/driver_images_real/other_activities_0152.jpg,other_activities
data/processed/driver_images_real/other_activities_0153.jpg,other_activities
data/processed/driver_images_real/other_activities_0154.jpg,other_activities
data/processed/driver_images_real/other_activities_0155.jpg,other_activities
data/processed/driver_images_real/other_activities_0156.jpg,other_activities
data/processed/driver_images_real/other_activities_0157.jpg,other_activities
data/processed/driver_images_real/other_activities_0158.jpg,other_activities
data/processed/driver_images_real/other_activities_0159.jpg,other_activities
data/processed/driver_images_real/other_activities_0160.jpg,other_activities
data/processed/driver_images_real/other_activities_0161.jpg,other_activities
data/processed/driver_images_real/other_activities_0162.jpg,other_activities
data/processed/driver_images_real/other_activities_0163.jpg,other_activities
data/processed/driver_images_real/other_activities_0164.jpg,other_activities
data/processed/driver_images_real/other_activities_0165.jpg,other_activities
data/processed/driver_images_real/other_activities_0166.jpg,other_activities
data/processed/driver_images_real/other_activities_0167.jpg,other_activities
data/processed/driver_images_real/other_activities_0168.jpg,other_activities
data/processed/driver_images_real/other_activities_0169.jpg,other_activities
data/processed/driver_images_real/other_activities_0170.jpg,other_activities
data/processed/driver_images_real/other_activities_0171.jpg,other_activities
data/processed/driver_images_real/other_activities_0172.jpg,other_activities
data/processed/driver_images_real/other_activities_0173.jpg,other_activities
data/processed/driver_images_real/other_activities_0174.jpg,other_activities
data/processed/driver_images_real/other_activities_0175.jpg,other_activities
data/processed/driver_images_real/other_activities_0176.jpg,other_activities
data/processed/driver_images_real/other_activities_0177.jpg,other_activities
data/processed/driver_images_real/other_activities_0178.jpg,other_activities
data/processed/driver_images_real/other_activities_0179.jpg,other_activities
data/processed/driver_images_real/other_activities_0180.jpg,other_activities
data/processed/driver_images_real/other_activities_0181.jpg,other_activities
data/processed/driver_images_real/other_activities_0182.jpg,other_activities
data/processed/driver_images_real/other_activities_0183.jpg,other_activities
data/processed/driver_images_real/other_activities_0184.jpg,other_activities
data/processed/driver_images_real/other_activities_0185.jpg,other_activities
data/processed/driver_images_real/other_activities_0186.jpg,other_activities
data/processed/driver_images_real/other_activities_0187.jpg,other_activities
data/processed/driver_images_real/other_activities_0188.jpg,other_activities
data/processed/driver_images_real/other_activities_0189.jpg,other_activities
data/processed/driver_images_real/other_activities_0190.jpg,other_activities
data/processed/driver_images_real/other_activities_0191.jpg,other_activities
data/processed/driver_images_real/other_activities_0192.jpg,other_activities
data/processed/driver_images_real/other_activities_0193.jpg,other_activities
data/processed/driver_images_real/other_activities_0194.jpg,other_activities
data/processed/driver_images_real/other_activities_0195.jpg,other_activities
data/processed/driver_images_real/other_activities_0196.jpg,other_activities
data/processed/driver_images_real/other_activities_0197.jpg,other_activities
data/processed/driver_images_real/other_activities_0198.jpg,other_activities
data/processed/driver_images_real/other_activities_0199.jpg,other_activities
data/processed/driver_images_real/other_activities_0200.jpg,other_activities
data/processed/driver_images_real/other_activities_0201.jpg,other_activities
data/processed/driver_images_real/other_activities_0202.jpg,other_activities
data/processed/driver_images_real/other_activities_0203.jpg,other_activities
data/processed/driver_images_real/other_activities_0204.jpg,other_activities
data/processed/driver_images_real/other_activities_0205.jpg,other_activities
data/processed/driver_images_real/other_activities_0206.jpg,other_activities
data/processed/driver_images_real/other_activities_0207.jpg,other_activities
data/processed/driver_images_real/other_activities_0208.jpg,other_activities
data/processed/driver_images_real/other_activities_0209.jpg,other_activities
data/processed/driver_images_real/other_activities_0210.jpg,other_activities
data/processed/driver_images_real/other_activities_0211.jpg,other_activities
data/processed/driver_images_real/other_activities_0212.jpg,other_activities
data/processed/driver_images_real/other_activities_0213.jpg,other_activities
data/processed/driver_images_real/other_activities_0214.jpg,other_activities
data/processed/driver_images_real/other_activities_0215.jpg,other_activities
data/processed/driver_images_real/other_activities_0216.jpg,other_activities
data/processed/driver_images_real/other_activities_0217.jpg,other_activities
data/processed/driver_images_real/other_activities_0218.jpg,other_activities
data/processed/driver_images_real/other_activities_0219.jpg,other_activities
data/processed/driver_images_real/other_activities_0220.jpg,other_activities
data/processed/driver_images_real/other_activities_0221.jpg,other_activities
data/processed/driver_images_real/other_activities_0222.jpg,other_activities
data/processed/driver_images_real/other_activities_0223.jpg,other_activities
data/processed/driver_images_real/other_activities_0224.jpg,other_activities
data/processed/driver_images_real/other_activities_0225.jpg,other_activities
data/processed/driver_images_real/other_activities_0226.jpg,other_activities
data/processed/driver_images_real/other_activities_0227.jpg,other_activities
data/processed/driver_images_real/other_activities_0228.jpg,other_activities
data/processed/driver_images_real/other_activities_0229.jpg,other_activities
data/processed/driver_images_real/other_activities_0230.jpg,other_activities
data/processed/driver_images_real/other_activities_0231.jpg,other_activities
data/processed/driver_images_real/other_activities_0232.jpg,other_activities
data/processed/driver_images_real/other_activities_0233.jpg,other_activities
data/processed/driver_images_real/other_activities_0234.jpg,other_activities
data/processed/driver_images_real/other_activities_0235.jpg,other_activities
data/processed/driver_images_real/other_activities_0236.jpg,other_activities
data/processed/driver_images_real/other_activities_0237.jpg,other_activities
data/processed/driver_images_real/other_activities_0238.jpg,other_activities
data/processed/driver_images_real/other_activities_0239.jpg,other_activities
data/processed/driver_images_real/other_activities_0240.jpg,other_activities
data/processed/driver_images_real/other_activities_0241.jpg,other_activities
data/processed/driver_images_real/other_activities_0242.jpg,other_activities
data/processed/driver_images_real/other_activities_0243.jpg,other_activities
data/processed/driver_images_real/other_activities_0244.jpg,other_activities
data/processed/driver_images_real/other_activities_0245.jpg,other_activities
data/processed/driver_images_real/other_activities_0246.jpg,other_activities
data/processed/driver_images_real/other_activities_0247.jpg,other_activities
data/processed/driver_images_real/other_activities_0248.jpg,other_activities
data/processed/driver_images_real/other_activities_0249.jpg,other_activities
data/processed/driver_images_real/other_activities_0250.jpg,other_activities
data/processed/driver_images_real/other_activities_0251.jpg,other_activities
data/processed/driver_images_real/other_activities_0252.jpg,other_activities
data/processed/driver_images_real/other_activities_0253.jpg,other_activities
data/processed/driver_images_real/other_activities_0254.jpg,other_activities
data/processed/driver_images_real/other_activities_0255.jpg,other_activities
data/processed/driver_images_real/other_activities_0256.jpg,other_activities
data/processed/driver_images_real/other_activities_0257.jpg,other_activities
data/processed/driver_images_real/other_activities_0258.jpg,other_activities
data/processed/driver_images_real/other_activities_0259.jpg,other_activities
data/processed/driver_images_real/other_activities_0260.jpg,other_activities
data/processed/driver_images_real/other_activities_0261.jpg,other_activities
data/processed/driver_images_real/other_activities_0262.jpg,other_activities
data/processed/driver_images_real/other_activities_0263.jpg,other_activities
data/processed/driver_images_real/other_activities_0264.jpg,other_activities
data/processed/driver_images_real/other_activities_0265.jpg,other_activities
data/processed/driver_images_real/other_activities_0266.jpg,other_activities
data/processed/driver_images_real/other_activities_0267.jpg,other_activities
data/processed/driver_images_real/other_activities_0268.jpg,other_activities
data/processed/driver_images_real/other_activities_0269.jpg,other_activities
data/processed/driver_images_real/other_activities_0270.jpg,other_activities
data/processed/driver_images_real/other_activities_0271.jpg,other_activities
data/processed/driver_images_real/other_activities_0272.jpg,other_activities
data/processed/driver_images_real/other_activities_0273.jpg,other_activities
data/processed/driver_images_real/other_activities_0274.jpg,other_activities
data/processed/driver_images_real/other_activities_0275.jpg,other_activities
data/processed/driver_images_real/other_activities_0276.jpg,other_activities
data/processed/driver_images_real/other_activities_0277.jpg,other_activities
data/processed/driver_images_real/other_activities_0278.jpg,other_activities
data/processed/driver_images_real/other_activities_0279.jpg,other_activities
data/processed/driver_images_real/other_activities_0280.jpg,other_activities
data/processed/driver_images_real/other_activities_0281.jpg,other_activities
data/processed/driver_images_real/other_activities_0282.jpg,other_activities
data/processed/driver_images_real/other_activities_0283.jpg,other_activities
data/processed/driver_images_real/other_activities_0284.jpg,other_activities
data/processed/driver_images_real/other_activities_0285.jpg,other_activities
data/processed/driver_images_real/other_activities_0286.jpg,other_activities
data/processed/driver_images_real/other_activities_0287.jpg,other_activities
data/processed/driver_images_real/other_activities_0288.jpg,other_activities
data/processed/driver_images_real/other_activities_0289.jpg,other_activities
data/processed/driver_images_real/other_activities_0290.jpg,other_activities
data/processed/driver_images_real/other_activities_0291.jpg,other_activities
data/processed/driver_images_real/other_activities_0292.jpg,other_activities
data/processed/driver_images_real/other_activities_0293.jpg,other_activities
data/processed/driver_images_real/other_activities_0294.jpg,other_activities
data/processed/driver_images_real/other_activities_0295.jpg,other_activities
data/processed/driver_images_real/other_activities_0296.jpg,other_activities
data/processed/driver_images_real/other_activities_0297.jpg,other_activities
data/processed/driver_images_real/other_activities_0298.jpg,other_activities
data/processed/driver_images_real/other_activities_0299.jpg,other_activities
data/processed/driver_images_real/other_activities_0300.jpg,other_activities
data/processed/driver_images_real/other_activities_0301.jpg,other_activities
data/processed/driver_images_real/other_activities_0302.jpg,other_activities
data/processed/driver_images_real/other_activities_0303.jpg,other_activities
data/processed/driver_images_real/other_activities_0304.jpg,other_activities
data/processed/driver_images_real/other_activities_0305.jpg,other_activities
data/processed/driver_images_real/other_activities_0306.jpg,other_activities
data/processed/driver_images_real/other_activities_0307.jpg,other_activities
data/processed/driver_images_real/other_activities_0308.jpg,other_activities
data/processed/driver_images_real/other_activities_0309.jpg,other_activities
data/processed/driver_images_real/other_activities_0310.jpg,other_activities
data/processed/driver_images_real/other_activities_0311.jpg,other_activities
data/processed/driver_images_real/other_activities_0312.jpg,other_activities
data/processed/driver_images_real/other_activities_0313.jpg,other_activities
data/processed/driver_images_real/other_activities_0314.jpg,other_activities
data/processed/driver_images_real/other_activities_0315.jpg,other_activities
data/processed/driver_images_real/other_activities_0316.jpg,other_activities
data/processed/driver_images_real/other_activities_0317.jpg,other_activities
data/processed/driver_images_real/other_activities_0318.jpg,other_activities
data/processed/driver_images_real/other_activities_0319.jpg,other_activities
data/processed/driver_images_real/other_activities_0320.jpg,other_activities
data/processed/driver_images_real/other_activities_0321.jpg,other_activities
data/processed/driver_images_real/other_activities_0322.jpg,other_activities
data/processed/driver_images_real/other_activities_0323.jpg,other_activities
data/processed/driver_images_real/other_activities_0324.jpg,other_activities
data/processed/driver_images_real/other_activities_0325.jpg,other_activities
data/processed/driver_images_real/other_activities_0326.jpg,other_activities
data/processed/driver_images_real/other_activities_0327.jpg,other_activities
data/processed/driver_images_real/other_activities_0328.jpg,other_activities
data/processed/driver_images_real/other_activities_0329.jpg,other_activities
data/processed/driver_images_real/other_activities_0330.jpg,other_activities
data/processed/driver_images_real/other_activities_0331.jpg,other_activities
data/processed/driver_images_real/other_activities_0332.jpg,other_activities
data/processed/driver_images_real/other_activities_0333.jpg,other_activities
data/processed/driver_images_real/other_activities_0334.jpg,other_activities
data/processed/driver_images_real/other_activities_0335.jpg,other_activities
data/processed/driver_images_real/other_activities_0336.jpg,other_activities
data/processed/driver_images_real/other_activities_0337.jpg,other_activities
data/processed/driver_images_real/other_activities_0338.jpg,other_activities
data/processed/driver_images_real/other_activities_0339.jpg,other_activities
data/processed/driver_images_real/other_activities_0340.jpg,other_activities
data/processed/driver_images_real/other_activities_0341.jpg,other_activities
data/processed/driver_images_real/other_activities_0342.jpg,other_activities
data/processed/driver_images_real/other_activities_0343.jpg,other_activities
data/processed/driver_images_real/other_activities_0344.jpg,other_activities
data/processed/driver_images_real/other_activities_0345.jpg,other_activities
data/processed/driver_images_real/other_activities_0346.jpg,other_activities
data/processed/driver_images_real/other_activities_0347.jpg,other_activities
data/processed/driver_images_real/other_activities_0348.jpg,other_activities
data/processed/driver_images_real/other_activities_0349.jpg,other_activities
data/processed/driver_images_real/other_activities_0350.jpg,other_activities
data/processed/driver_images_real/other_activities_0351.jpg,other_activities
data/processed/driver_images_real/other_activities_0352.jpg,other_activities
data/processed/driver_images_real/other_activities_0353.jpg,other_activities
data/processed/driver_images_real/other_activities_0354.jpg,other_activities
data/processed/driver_images_real/other_activities_0355.jpg,other_activities
data/processed/driver_images_real/other_activities_0356.jpg,other_activities
data/processed/driver_images_real/other_activities_0357.jpg,other_activities
data/processed/driver_images_real/other_activities_0358.jpg,other_activities
data/processed/driver_images_real/other_activities_0359.jpg,other_activities
data/processed/driver_images_real/other_activities_0360.jpg,other_activities
data/processed/driver_images_real/other_activities_0361.jpg,other_activities
data/processed/driver_images_real/other_activities_0362.jpg,other_activities
data/processed/driver_images_real/other_activities_0363.jpg,other_activities
data/processed/driver_images_real/other_activities_0364.jpg,other_activities
data/processed/driver_images_real/other_activities_0365.jpg,other_activities
data/processed/driver_images_real/other_activities_0366.jpg,other_activities
data/processed/driver_images_real/other_activities_0367.jpg,other_activities
data/processed/driver_images_real/other_activities_0368.jpg,other_activities
data/processed/driver_images_real/other_activities_0369.jpg,other_activities
data/processed/driver_images_real/other_activities_0370.jpg,other_activities
data/processed/driver_images_real/other_activities_0371.jpg,other_activities
data/processed/driver_images_real/other_activities_0372.jpg,other_activities
data/processed/driver_images_real/other_activities_0373.jpg,other_activities
data/processed/driver_images_real/other_activities_0374.jpg,other_activities
data/processed/driver_images_real/other_activities_0375.jpg,other_activities
data/processed/driver_images_real/other_activities_0376.jpg,other_activities
data/processed/driver_images_real/other_activities_0377.jpg,other_activities
data/processed/driver_images_real/other_activities_0378.jpg,other_activities
data/processed/driver_images_real/other_activities_0379.jpg,other_activities
data/processed/driver_images_real/other_activities_0380.jpg,other_activities
data/processed/driver_images_real/other_activities_0381.jpg,other_activities
data/processed/driver_images_real/other_activities_0382.jpg,other_activities
data/processed/driver_images_real/other_activities_0383.jpg,other_activities
data/processed/driver_images_real/other_activities_0384.jpg,other_activities
data/processed/driver_images_real/other_activities_0385.jpg,other_activities
data/processed/driver_images_real/other_activities_0386.jpg,other_activities
data/processed/driver_images_real/other_activities_0387.jpg,other_activities
data/processed/driver_images_real/other_activities_0388.jpg,other_activities
data/processed/driver_images_real/other_activities_0389.jpg,other_activities
data/processed/driver_images_real/other_activities_0390.jpg,other_activities
data/processed/driver_images_real/other_activities_0391.jpg,other_activities
data/processed/driver_images_real/other_activities_0392.jpg,other_activities
data/processed/driver_images_real/other_activities_0393.jpg,other_activities
data/processed/driver_images_real/other_activities_0394.jpg,other_activities
data/processed/driver_images_real/other_activities_0395.jpg,other_activities
data/processed/driver_images_real/other_activities_0396.jpg,other_activities
data/processed/driver_images_real/other_activities_0397.jpg,other_activities
data/processed/driver_images_real/other_activities_0398.jpg,other_activities
data/processed/driver_images_real/other_activities_0399.jpg,other_activities
data/processed/driver_images_real/other_activities_0400.jpg,other_activities
data/processed/driver_images_real/other_activities_0401.jpg,other_activities
data/processed/driver_images_real/other_activities_0402.jpg,other_activities
data/processed/driver_images_real/other_activities_0403.jpg,other_activities
data/processed/driver_images_real/other_activities_0404.jpg,other_activities
data/processed/driver_images_real/other_activities_0405.jpg,other_activities
data/processed/driver_images_real/other_activities_0406.jpg,other_activities
data/processed/driver_images_real/other_activities_0407.jpg,other_activities
data/processed/driver_images_real/other_activities_0408.jpg,other_activities
data/processed/driver_images_real/other_activities_0409.jpg,other_activities
data/processed/driver_images_real/other_activities_0410.jpg,other_activities
data/processed/driver_images_real/other_activities_0411.jpg,other_activities
data/processed/driver_images_real/other_activities_0412.jpg,other_activities
data/processed/driver_images_real/other_activities_0413.jpg,other_activities
data/processed/driver_images_real/other_activities_0414.jpg,other_activities
data/processed/driver_images_real/other_activities_0415.jpg,other_activities
data/processed/driver_images_real/other_activities_0416.jpg,other_activities
data/processed/driver_images_real/other_activities_0417.jpg,other_activities
data/processed/driver_images_real/other_activities_0418.jpg,other_activities
data/processed/driver_images_real/other_activities_0419.jpg,other_activities
data/processed/driver_images_real/other_activities_0420.jpg,other_activities
data/processed/driver_images_real/other_activities_0421.jpg,other_activities
data/processed/driver_images_real/other_activities_0422.jpg,other_activities
data/processed/driver_images_real/other_activities_0423.jpg,other_activities
data/processed/driver_images_real/other_activities_0424.jpg,other_activities
data/processed/driver_images_real/other_activities_0425.jpg,other_activities
data/processed/driver_images_real/other_activities_0426.jpg,other_activities
data/processed/driver_images_real/other_activities_0427.jpg,other_activities
data/processed/driver_images_real/other_activities_0428.jpg,other_activities
data/processed/driver_images_real/other_activities_0429.jpg,other_activities
data/processed/driver_images_real/other_activities_0430.jpg,other_activities
data/processed/driver_images_real/other_activities_0431.jpg,other_activities
data/processed/driver_images_real/other_activities_0432.jpg,other_activities
data/processed/driver_images_real/other_activities_0433.jpg,other_activities
data/processed/driver_images_real/other_activities_0434.jpg,other_activities
data/processed/driver_images_real/other_activities_0435.jpg,other_activities
data/processed/driver_images_real/other_activities_0436.jpg,other_activities
data/processed/driver_images_real/other_activities_0437.jpg,other_activities
data/processed/driver_images_real/other_activities_0438.jpg,other_activities
data/processed/driver_images_real/other_activities_0439.jpg,other_activities
data/processed/driver_images_real/other_activities_0440.jpg,other_activities
data/processed/driver_images_real/other_activities_0441.jpg,other_activities
data/processed/driver_images_real/other_activities_0442.jpg,other_activities
data/processed/driver_images_real/other_activities_0443.jpg,other_activities
data/processed/driver_images_real/other_activities_0444.jpg,other_activities
data/processed/driver_images_real/other_activities_0445.jpg,other_activities
data/processed/driver_images_real/other_activities_0446.jpg,other_activities
data/processed/driver_images_real/other_activities_0447.jpg,other_activities
data/processed/driver_images_real/other_activities_0448.jpg,other_activities
data/processed/driver_images_real/other_activities_0449.jpg,other_activities
data/processed/driver_images_real/other_activities_0450.jpg,other_activities
data/processed/driver_images_real/other_activities_0451.jpg,other_activities
data/processed/driver_images_real/other_activities_0452.jpg,other_activities
data/processed/driver_images_real/other_activities_0453.jpg,other_activities
data/processed/driver_images_real/other_activities_0454.jpg,other_activities
data/processed/driver_images_real/other_activities_0455.jpg,other_activities
data/processed/driver_images_real/other_activities_0456.jpg,other_activities
data/processed/driver_images_real/other_activities_0457.jpg,other_activities
data/processed/driver_images_real/other_activities_0458.jpg,other_activities
data/processed/driver_images_real/other_activities_0459.jpg,other_activities
data/processed/driver_images_real/other_activities_0460.jpg,other_activities
data/processed/driver_images_real/other_activities_0461.jpg,other_activities
data/processed/driver_images_real/other_activities_0462.jpg,other_activities
data/processed/driver_images_real/other_activities_0463.jpg,other_activities
data/processed/driver_images_real/other_activities_0464.jpg,other_activities
data/processed/driver_images_real/other_activities_0465.jpg,other_activities
data/processed/driver_images_real/other_activities_0466.jpg,other_activities
data/processed/driver_images_real/other_activities_0467.jpg,other_activities
data/processed/driver_images_real/other_activities_0468.jpg,other_activities
data/processed/driver_images_real/other_activities_0469.jpg,other_activities
data/processed/driver_images_real/other_activities_0470.jpg,other_activities
data/processed/driver_images_real/other_activities_0471.jpg,other_activities
data/processed/driver_images_real/other_activities_0472.jpg,other_activities
data/processed/driver_images_real/other_activities_0473.jpg,other_activities
data/processed/driver_images_real/other_activities_0474.jpg,other_activities
data/processed/driver_images_real/other_activities_0475.jpg,other_activities
data/processed/driver_images_real/other_activities_0476.jpg,other_activities
data/processed/driver_images_real/other_activities_0477.jpg,other_activities
data/processed/driver_images_real/other_activities_0478.jpg,other_activities
data/processed/driver_images_real/other_activities_0479.jpg,other_activities
data/processed/driver_images_real/other_activities_0480.jpg,other_activities
data/processed/driver_images_real/other_activities_0481.jpg,other_activities
data/processed/driver_images_real/other_activities_0482.jpg,other_activities
data/processed/driver_images_real/other_activities_0483.jpg,other_activities
data/processed/driver_images_real/other_activities_0484.jpg,other_activities
data/processed/driver_images_real/other_activities_0485.jpg,other_activities
